data,preco,lucro_agregado,peso_coberto_pct,freq_lucro,valuation_idx,valuation_z,valuation_pct
2022-10-05,117198.0,537475468672.0,86.803,trimestral,49.100493,-0.519488,3.690476
2022-10-06,117561.0,537475468672.0,86.803,trimestral,49.252573,-0.518994,3.769841
2022-10-07,116375.0,537475468672.0,86.803,trimestral,48.755695,-0.520432,3.611111
2022-10-10,115941.0,537475468672.0,86.803,trimestral,48.573869,-0.520932,3.492063
2022-10-11,114827.0,537475468672.0,86.803,trimestral,48.107155,-0.522277,3.293651
2022-10-13,114300.0,537475468672.0,86.803,trimestral,47.886367,-0.522886,3.214286
2022-10-14,112072.0,537475468672.0,86.803,trimestral,46.952939,-0.525618,2.18254
2022-10-17,113624.0,537475468672.0,86.803,trimestral,47.603154,-0.523632,3.095238
2022-10-18,115743.0,537475468672.0,86.803,trimestral,48.490916,-0.520941,3.611111
2022-10-19,116274.0,537475468672.0,86.803,trimestral,48.71338,-0.52023,3.849206
2022-10-20,117171.0,537475468672.0,86.803,trimestral,49.089182,-0.519063,4.007937
2022-10-21,119929.0,537475468672.0,86.803,trimestral,50.244655,-0.515579,4.603175
2022-10-24,116013.0,537475468672.0,86.803,trimestral,48.604034,-0.520418,3.730159
2022-10-25,114626.0,537475468672.0,86.803,trimestral,48.022945,-0.522098,3.333333
2022-10-26,112764.0,537475468672.0,86.803,trimestral,47.242854,-0.52437,2.619048
2022-10-27,114641.0,537475468672.0,86.803,trimestral,48.02923,-0.521979,3.412698
2022-10-28,114539.0,537475468672.0,86.803,trimestral,47.986496,-0.522058,3.373016
2022-10-31,116037.0,537475468672.0,86.803,trimestral,48.614089,-0.52014,3.928571
2022-11-01,116929.0,537475468672.0,86.803,trimestral,48.987795,-0.518981,4.246032
2022-11-03,116896.0,537475468672.0,86.803,trimestral,48.973969,-0.518976,4.246032
2022-11-04,118155.0,537475468672.0,86.803,trimestral,49.501432,-0.517361,4.563492
2022-11-07,115342.0,537475468672.0,86.803,trimestral,48.322916,-0.520822,3.690476
2022-11-08,116160.0,537475468672.0,86.803,trimestral,48.66562,-0.519757,4.087302
2022-11-09,113580.0,537475468672.0,86.803,trimestral,47.58472,-0.522929,3.055556
2022-11-10,109775.0,537475468672.0,86.803,trimestral,45.990603,-0.527626,0.912698
2022-11-11,112253.0,537475468672.0,86.803,trimestral,47.028769,-0.524488,2.420635
2022-11-14,113161.0,537475468672.0,86.803,trimestral,47.409179,-0.523311,2.936508
2022-11-16,110243.0,537475468672.0,86.803,trimestral,46.186673,-0.526903,1.150794
2022-11-17,109703.0,537475468672.0,86.803,trimestral,45.960438,-0.527525,0.912698
2022-11-18,108880.0,537475468672.0,86.803,trimestral,45.615639,-0.5285,0.714286
2022-11-21,109748.0,537475468672.0,86.803,trimestral,45.979291,-0.527365,0.992063
2022-11-22,109037.0,537475468672.0,86.803,trimestral,45.681415,-0.528197,0.753968
2022-11-23,108683.0,537475468672.0,86.803,trimestral,45.533106,-0.52858,0.595238
2022-11-24,111831.0,537475468672.0,86.803,trimestral,46.851971,-0.524598,2.34127
2022-11-25,108977.0,537475468672.0,86.803,trimestral,45.656278,-0.528098,0.793651
2022-11-28,108782.0,537475468672.0,86.803,trimestral,45.574582,-0.528283,0.674603
2022-11-29,110910.0,537475468672.0,86.803,trimestral,46.466115,-0.525573,2.103175
2022-11-30,112486.0,537475468672.0,86.803,trimestral,47.126385,-0.523552,2.936508
2022-12-01,110926.0,537475468672.0,86.803,trimestral,46.472818,-0.525441,2.142857
2022-12-02,111924.0,537475468672.0,86.803,trimestral,46.890933,-0.524141,2.579365
2022-12-05,109401.0,537475468672.0,86.803,trimestral,45.833914,-0.527231,1.111111
2022-12-06,109533.0,537475468672.0,86.803,trimestral,45.889216,-0.527011,1.150794
2022-12-07,109361.0,537475468672.0,86.803,trimestral,45.817156,-0.527171,1.111111
2022-12-08,107245.0,537475468672.0,86.803,trimestral,44.930651,-0.529754,0.198413
2022-12-09,107689.0,537475468672.0,86.803,trimestral,45.116666,-0.529146,0.396825
2022-12-12,105264.0,537475468672.0,86.803,trimestral,44.100704,-0.532114,0.119048
2022-12-13,103892.0,537475468672.0,86.803,trimestral,43.5259,-0.533769,0.039683
2022-12-14,103803.0,497425405826.0,86.803,trimestral,46.990087,-0.523412,3.134921
2022-12-15,103738.0,497425405826.0,86.803,trimestral,46.960662,-0.52345,3.055556
2022-12-16,102825.0,497425405826.0,86.803,trimestral,46.54736,-0.524628,2.5
2022-12-19,104530.0,497425405826.0,86.803,trimestral,47.319189,-0.522282,3.769841
2022-12-20,106979.0,497425405826.0,86.803,trimestral,48.427815,-0.518937,4.920635
2022-12-21,107313.0,497425405826.0,86.803,trimestral,48.579012,-0.518438,5.079365
2022-12-22,107317.0,497425405826.0,86.803,trimestral,48.580822,-0.518384,5.119048
2022-12-23,109698.0,497425405826.0,86.803,trimestral,49.658666,-0.51513,5.992063
2022-12-26,108738.0,497425405826.0,86.803,trimestral,49.224088,-0.516373,5.753968
2022-12-27,108347.0,497425405826.0,86.803,trimestral,49.047088,-0.516851,5.634921
2022-12-28,110237.0,497425405826.0,86.803,trimestral,49.902663,-0.51426,6.190476
2022-12-29,110031.0,497425405826.0,86.803,trimestral,49.80941,-0.514492,6.150794
2023-01-02,106376.0,497425405826.0,86.803,trimestral,48.154846,-0.519368,4.761905
2023-01-03,104166.0,497425405826.0,86.803,trimestral,47.154411,-0.522297,3.492063
2023-01-04,105334.0,497425405826.0,86.803,trimestral,47.683148,-0.520677,4.325397
2023-01-05,107518.0,497425405826.0,86.803,trimestral,48.671812,-0.517692,5.47619
2023-01-06,108836.0,497425405826.0,86.803,trimestral,49.268451,-0.515874,6.031746
2023-01-09,109227.0,497425405826.0,86.803,trimestral,49.445451,-0.515304,6.111111
2023-01-10,110912.0,497425405826.0,86.803,trimestral,50.208226,-0.512993,6.706349
2023-01-11,111763.0,497425405826.0,86.803,trimestral,50.593461,-0.511804,6.865079
2023-01-12,111877.0,497425405826.0,86.803,trimestral,50.645067,-0.511607,6.904762
2023-01-13,110916.0,497425405826.0,86.803,trimestral,50.210037,-0.512855,6.746032
2023-01-16,109213.0,497425405826.0,86.803,trimestral,49.439114,-0.515102,6.111111
2023-01-17,111439.0,497425405826.0,86.803,trimestral,50.446791,-0.512063,6.865079
2023-01-18,112452.0,497425405826.0,86.803,trimestral,50.905361,-0.510658,7.261905
2023-01-19,113006.0,497425405826.0,86.803,trimestral,51.156149,-0.509872,7.380952
2023-01-20,112301.0,497425405826.0,86.803,trimestral,50.837006,-0.510779,7.18254
2023-01-23,111709.0,497425405826.0,86.803,trimestral,50.569016,-0.511537,6.944444
2023-01-24,113028.0,497425405826.0,86.803,trimestral,51.166108,-0.509724,7.5
2023-01-25,114195.0,497425405826.0,86.803,trimestral,51.694392,-0.508115,7.777778
2023-01-26,114109.0,497425405826.0,86.803,trimestral,51.655461,-0.508193,7.738095
2023-01-27,112502.0,497425405826.0,86.803,trimestral,50.927995,-0.510317,7.380952
2023-01-30,111888.0,497425405826.0,86.803,trimestral,50.650047,-0.511102,7.103175
2023-01-31,113532.0,497425405826.0,86.803,trimestral,51.394261,-0.50885,7.698413
2023-02-01,112303.0,497425405826.0,86.803,trimestral,50.837911,-0.510465,7.301587
2023-02-02,109935.0,497425405826.0,86.803,trimestral,49.765952,-0.513612,6.428571
2023-02-03,108490.0,497425405826.0,86.803,trimestral,49.111822,-0.515512,5.912698
2023-02-06,108456.0,497425405826.0,86.803,trimestral,49.096431,-0.515513,5.873016
2023-02-07,107920.0,497425405826.0,86.803,trimestral,48.853792,-0.516189,5.674603
2023-02-08,109882.0,497425405826.0,86.803,trimestral,49.74196,-0.513505,6.547619
2023-02-09,107783.0,497425405826.0,86.803,trimestral,48.791774,-0.516285,5.634921
2023-02-10,108150.0,497425405826.0,86.803,trimestral,48.957909,-0.515746,5.793651
2023-02-13,108846.0,497425405826.0,86.803,trimestral,49.272978,-0.514764,6.269841
2023-02-14,107659.0,497425405826.0,86.803,trimestral,48.735641,-0.516313,5.595238
2023-02-15,109442.0,497425405826.0,86.803,trimestral,49.542779,-0.513866,6.547619
2023-02-16,109905.0,497425405826.0,86.803,trimestral,49.752372,-0.513196,6.785714
2023-02-17,109303.0,497425405826.0,86.803,trimestral,49.479855,-0.513959,6.507937
2023-02-22,107152.0,497425405826.0,86.803,trimestral,48.506129,-0.516804,5.119048
2023-02-23,107720.0,497425405826.0,86.803,trimestral,48.763255,-0.515991,5.714286
2023-02-24,105873.0,497425405826.0,86.803,trimestral,47.927145,-0.518425,4.563492
2023-02-27,105711.0,497425405826.0,86.803,trimestral,47.85381,-0.51859,4.52381
2023-02-28,104932.0,497425405826.0,86.803,trimestral,47.501168,-0.519584,4.166667
2023-03-01,104385.0,497425405826.0,86.803,trimestral,47.253549,-0.520267,3.690476
2023-03-02,103326.0,497425405826.0,86.803,trimestral,46.774156,-0.521637,2.698413
2023-03-03,103866.0,497425405826.0,86.803,trimestral,47.018606,-0.520857,3.333333
2023-03-06,104700.0,497425405826.0,86.803,trimestral,47.396145,-0.519682,4.007937
2023-03-07,104228.0,497425405826.0,86.803,trimestral,47.182478,-0.52026,3.650794
2023-03-08,106540.0,497425405826.0,86.803,trimestral,48.229086,-0.517092,5.198413
2023-03-09,105071.0,497425405826.0,86.803,trimestral,47.564091,-0.519012,4.404762
2023-03-10,103618.0,497425405826.0,86.803,trimestral,46.90634,-0.520911,3.015873
2023-03-13,103121.0,497425405826.0,86.803,trimestral,46.681355,-0.521524,2.65873
2023-03-14,102932.0,497425405826.0,86.803,trimestral,46.595798,-0.521723,2.619048
2023-03-15,102675.0,497425405826.0,86.803,trimestral,46.479458,-0.522012,2.460317
2023-03-16,103435.0,497425405826.0,86.803,trimestral,46.823498,-0.520934,2.896825
2023-03-17,101982.0,497425405826.0,86.803,trimestral,46.165747,-0.522831,1.706349
2023-03-20,100923.0,497425405826.0,86.803,trimestral,45.686353,-0.524198,1.071429
2023-03-21,100998.0,497425405826.0,86.803,trimestral,45.720304,-0.524039,1.190476
2023-03-22,100221.0,497425405826.0,86.803,trimestral,45.368568,-0.525026,0.595238
2023-03-23,97926.0,497425405826.0,86.803,trimestral,44.329655,-0.528053,0.238095
2023-03-24,98829.0,497425405826.0,86.803,trimestral,44.73843,-0.526778,0.31746
2023-03-27,99670.0,497425405826.0,86.803,trimestral,45.119138,-0.525589,0.595238
2023-03-28,101185.0,497425405826.0,86.803,trimestral,45.804957,-0.523493,1.507937
2023-03-29,101793.0,497425405826.0,86.803,trimestral,46.080189,-0.522619,1.865079
2023-03-30,103713.0,497425405826.0,86.803,trimestral,46.949345,-0.519984,3.611111
2023-03-31,101882.0,497425405826.0,86.803,trimestral,46.120478,-0.522392,1.984127
2023-04-03,101506.0,497425405826.0,86.803,trimestral,45.950269,-0.522845,1.666667
2023-04-04,101869.0,497425405826.0,86.803,trimestral,46.114593,-0.522304,2.02381
2023-04-05,100978.0,497425405826.0,86.803,trimestral,45.711251,-0.523448,1.309524
2023-04-06,100822.0,497425405826.0,86.803,trimestral,45.640632,-0.523604,1.150794
2023-04-10,101847.0,497425405826.0,86.803,trimestral,46.104634,-0.522173,2.063492
2023-04-11,106214.0,497425405826.0,86.803,trimestral,48.081511,-0.516251,5.952381
2023-04-12,106890.0,497425405826.0,86.803,trimestral,48.387526,-0.515295,6.309524
2023-04-13,106458.0,497425405826.0,86.803,trimestral,48.191966,-0.515829,6.111111
2023-04-14,106279.0,497425405826.0,86.803,trimestral,48.110935,-0.516022,6.071429
2023-04-17,106016.0,497425405826.0,86.803,trimestral,47.991879,-0.516329,5.793651
2023-04-18,106163.0,497425405826.0,86.803,trimestral,48.058424,-0.516085,5.992063
2023-04-19,103913.0,497425405826.0,86.803,trimestral,47.039882,-0.519063,4.246032
2023-04-20,104367.0,497425405826.0,86.803,trimestral,47.245401,-0.518406,4.68254
2023-04-24,103947.0,497425405826.0,86.803,trimestral,47.055273,-0.518926,4.325397
2023-04-25,103220.0,497425405826.0,86.803,trimestral,46.726171,-0.519859,3.373016
2023-04-26,102312.0,497425405826.0,86.803,trimestral,46.315133,-0.521033,2.698413
2023-04-27,102923.0,497425405826.0,86.803,trimestral,46.591724,-0.520165,3.293651
2023-04-28,104432.0,497425405826.0,86.803,trimestral,47.274826,-0.518091,5.0
2023-05-02,101927.0,497425405826.0,86.803,trimestral,46.140849,-0.521411,2.222222
2023-05-03,101797.0,497425405826.0,86.803,trimestral,46.082,-0.521537,2.02381
2023-05-04,102174.0,497425405826.0,86.803,trimestral,46.252662,-0.520983,2.539683
2023-05-05,105148.0,497425405826.0,86.803,trimestral,47.598948,-0.51694,5.753968
2023-05-08,106042.0,497425405826.0,86.803,trimestral,48.003649,-0.515695,6.269841
2023-05-09,107114.0,497425405826.0,86.803,trimestral,48.488927,-0.514208,7.02381
2023-05-10,107448.0,497425405826.0,86.803,trimestral,48.640124,-0.513712,7.380952
2023-05-11,108256.0,497425405826.0,86.803,trimestral,49.005894,-0.51258,8.055556
2023-05-12,108464.0,497425405826.0,86.803,trimestral,49.100052,-0.512254,8.214286
2023-05-15,109029.0,497425405826.0,86.803,trimestral,49.35582,-0.511449,8.571429
2023-05-16,108194.0,497425405826.0,86.803,trimestral,48.977827,-0.512528,8.015873
2023-05-17,109460.0,497425405826.0,86.803,trimestral,49.550927,-0.510783,8.888889
2023-05-18,110108.0,497425405826.0,86.803,trimestral,49.844267,-0.509871,9.285714
2023-05-19,110745.0,497425405826.0,86.803,trimestral,50.132628,-0.50891,9.52381
2023-05-22,110213.0,497425405826.0,86.803,trimestral,49.891799,-0.509522,9.325397
2023-05-23,109929.0,497425405826.0,86.803,trimestral,49.763236,-0.509802,9.166667
2023-05-24,108800.0,497425405826.0,86.803,trimestral,49.252155,-0.511218,8.452381
2023-05-25,110054.0,497425405826.0,86.803,trimestral,49.819822,-0.509433,9.325397
2023-05-26,110906.0,497425405826.0,86.803,trimestral,50.20551,-0.508189,9.761905
2023-05-29,110333.0,497425405826.0,86.803,trimestral,49.946121,-0.508859,9.563492
2023-05-30,108967.0,497425405826.0,86.803,trimestral,49.327753,-0.510592,8.650794
2023-05-31,108335.0,497425405826.0,86.803,trimestral,49.041656,-0.511337,8.134921
2023-06-01,110565.0,497425405826.0,86.803,trimestral,50.051144,-0.508239,9.722222
2023-06-02,112558.0,497425405826.0,86.803,trimestral,50.953346,-0.505464,10.714286
2023-06-05,112696.0,497425405826.0,86.803,trimestral,51.015816,-0.50518,10.793651
2023-06-06,114610.0,497425405826.0,86.803,trimestral,51.882256,-0.502513,11.428571
2023-06-07,115488.0,497425405826.0,86.803,trimestral,52.279714,-0.501238,11.666667
2023-06-09,117019.0,497425405826.0,86.803,trimestral,52.972775,-0.499087,11.904762
2023-06-12,117336.0,497425405826.0,86.803,trimestral,53.116276,-0.498565,12.02381
2023-06-13,116743.0,497425405826.0,86.803,trimestral,52.847834,-0.499264,11.785714
2023-06-14,119069.0,550748310256.0,96.563,trimestral,48.68216,-0.511525,7.579365
2023-06-15,119221.0,550748310256.0,96.563,trimestral,48.744306,-0.511241,7.738095
2023-06-16,118758.0,550748310256.0,96.563,trimestral,48.555005,-0.511708,7.18254
2023-06-19,119858.0,550748310256.0,96.563,trimestral,49.004747,-0.510276,8.214286
2023-06-20,119622.0,550748310256.0,96.563,trimestral,48.908257,-0.510468,8.055556
2023-06-21,120420.0,550748310256.0,96.563,trimestral,49.234525,-0.509406,8.690476
2023-06-22,118934.0,550748310256.0,96.563,trimestral,48.626964,-0.511111,7.420635
2023-06-23,118977.0,550748310256.0,96.563,trimestral,48.644545,-0.51096,7.539683
2023-06-26,118243.0,550748310256.0,96.563,trimestral,48.344444,-0.51175,6.904762
2023-06-27,117523.0,550748310256.0,96.563,trimestral,48.050067,-0.512522,6.468254
2023-06-28,116681.0,550748310256.0,96.563,trimestral,47.70581,-0.513441,5.912698
2023-06-29,118383.0,550748310256.0,96.563,trimestral,48.401684,-0.511278,7.103175
2023-06-30,118087.0,550748310256.0,96.563,trimestral,48.280662,-0.511536,6.865079
2023-07-03,119673.0,550748310256.0,96.563,trimestral,48.929109,-0.50951,8.373016
2023-07-04,119076.0,550748310256.0,96.563,trimestral,48.685022,-0.510132,7.936508
2023-07-05,119549.0,550748310256.0,96.563,trimestral,48.878411,-0.509457,8.373016
2023-07-06,117426.0,550748310256.0,96.563,trimestral,48.010408,-0.511929,6.349206
2023-07-07,118898.0,550748310256.0,96.563,trimestral,48.612245,-0.51004,7.619048
2023-07-10,117942.0,550748310256.0,96.563,trimestral,48.221378,-0.511095,6.865079
2023-07-11,117220.0,550748310256.0,96.563,trimestral,47.926183,-0.511868,6.190476
2023-07-12,117666.0,550748310256.0,96.563,trimestral,48.108534,-0.511226,6.746032
2023-07-13,119264.0,550748310256.0,96.563,trimestral,48.761887,-0.509189,8.373016
2023-07-14,117711.0,550748310256.0,96.563,trimestral,48.126932,-0.510972,6.865079
2023-07-17,118219.0,550748310256.0,96.563,trimestral,48.334631,-0.510255,7.222222
2023-07-18,117841.0,550748310256.0,96.563,trimestral,48.180084,-0.510613,6.944444
2023-07-19,117552.0,550748310256.0,96.563,trimestral,48.061924,-0.510862,6.666667
2023-07-20,118083.0,550748310256.0,96.563,trimestral,48.279027,-0.510115,7.142857
2023-07-21,120217.0,550748310256.0,96.563,trimestral,49.151527,-0.507424,9.444444
2023-07-24,121342.0,550748310256.0,96.563,trimestral,49.611491,-0.505957,10.15873
2023-07-25,122008.0,550748310256.0,96.563,trimestral,49.883789,-0.505048,10.674603
2023-07-26,122560.0,550748310256.0,96.563,trimestral,50.109478,-0.504276,10.992063
2023-07-27,119990.0,550748310256.0,96.563,trimestral,49.058717,-0.507288,9.246032
2023-07-28,120187.0,550748310256.0,96.563,trimestral,49.139261,-0.506946,9.484127
2023-07-31,121943.0,550748310256.0,96.563,trimestral,49.857214,-0.504721,10.753968
2023-08-01,121248.0,550748310256.0,96.563,trimestral,49.573058,-0.505469,10.238095
2023-08-02,120859.0,550748310256.0,96.563,trimestral,49.414013,-0.505844,9.960317
2023-08-03,120586.0,550748310256.0,96.563,trimestral,49.302395,-0.506079,9.880952
2023-08-04,119508.0,550748310256.0,96.563,trimestral,48.861648,-0.507292,8.769841
2023-08-07,119380.0,550748310256.0,96.563,trimestral,48.809314,-0.507353,8.690476
2023-08-08,119090.0,550748310256.0,96.563,trimestral,48.690746,-0.507614,8.373016
2023-08-09,118409.0,550748310256.0,96.563,trimestral,48.412314,-0.50835,7.539683
2023-08-10,118350.0,550748310256.0,96.563,trimestral,48.388192,-0.508336,7.5
2023-08-11,118065.0,550748310256.0,96.563,trimestral,48.271667,-0.508598,7.142857
2023-08-14,116810.0,550748310256.0,96.563,trimestral,47.758552,-0.51003,5.992063
2023-08-15,116171.0,550748310256.0,96.563,trimestral,47.497293,-0.510717,5.595238
2023-08-16,115592.0,550748310256.0,96.563,trimestral,47.260565,-0.511331,5.039683
2023-08-17,114982.0,550748310256.0,96.563,trimestral,47.011162,-0.511981,4.404762
2023-08-18,115409.0,550748310256.0,96.563,trimestral,47.185744,-0.51138,4.880952
2023-08-21,114429.0,550748310256.0,96.563,trimestral,46.785064,-0.512482,3.690476
2023-08-22,116156.0,550748310256.0,96.563,trimestral,47.49116,-0.510308,5.714286
2023-08-23,118135.0,550748310256.0,96.563,trimestral,48.300287,-0.507835,7.579365
2023-08-24,117026.0,550748310256.0,96.563,trimestral,47.846865,-0.509098,6.349206
2023-08-25,115837.0,550748310256.0,96.563,trimestral,47.360735,-0.510457,5.436508
2023-08-28,117121.0,550748310256.0,96.563,trimestral,47.885707,-0.50882,6.507937
2023-08-29,118404.0,550748310256.0,96.563,trimestral,48.41027,-0.507185,8.055556
2023-08-30,117535.0,550748310256.0,96.563,trimestral,48.054973,-0.508158,7.02381
2023-08-31,115742.0,550748310256.0,96.563,trimestral,47.321893,-0.510254,5.396825
2023-09-01,117893.0,550748310256.0,96.563,trimestral,48.201344,-0.507575,7.539683
2023-09-04,117777.0,550748310256.0,96.563,trimestral,48.153917,-0.50764,7.420635
2023-09-05,117331.0,550748310256.0,96.563,trimestral,47.971567,-0.508105,6.706349
2023-09-06,115985.0,550748310256.0,96.563,trimestral,47.421245,-0.509661,5.674603
2023-09-08,115313.0,550748310256.0,96.563,trimestral,47.146494,-0.510398,4.801587
2023-09-11,116883.0,550748310256.0,96.563,trimestral,47.788399,-0.508418,6.428571
2023-09-12,117968.0,550748310256.0,96.563,trimestral,48.232008,-0.507029,7.857143
2023-09-13,118176.0,502174077902.0,96.563,trimestral,52.990656,-0.492863,14.52381
2023-09-14,119392.0,502174077902.0,96.563,trimestral,53.535916,-0.491177,14.920635
2023-09-15,118758.0,502174077902.0,96.563,trimestral,53.251628,-0.491946,14.761905
2023-09-18,118288.0,502174077902.0,96.563,trimestral,53.040878,-0.492497,14.563492
2023-09-19,117846.0,502174077902.0,96.563,trimestral,52.842683,-0.49301,14.325397
2023-09-20,118695.0,502174077902.0,96.563,trimestral,53.223378,-0.491806,14.84127
2023-09-21,116145.0,502174077902.0,96.563,trimestral,52.079947,-0.495113,14.166667
2023-09-22,116009.0,502174077902.0,96.563,trimestral,52.018964,-0.495216,14.166667
2023-09-25,115925.0,502174077902.0,96.563,trimestral,51.981298,-0.495248,14.126984
2023-09-26,114193.0,502174077902.0,96.563,trimestral,51.204661,-0.497466,13.492063
2023-09-27,114327.0,502174077902.0,96.563,trimestral,51.264747,-0.497207,13.531746
2023-09-28,115731.0,502174077902.0,96.563,trimestral,51.894307,-0.495264,14.087302
2023-09-29,116565.0,502174077902.0,96.563,trimestral,52.268276,-0.49408,14.444444
2023-10-02,115057.0,502174077902.0,96.563,trimestral,51.592082,-0.496001,13.769841
2023-10-03,113419.0,502174077902.0,96.563,trimestral,50.857596,-0.498096,13.095238
2023-10-04,113607.0,502174077902.0,96.563,trimestral,50.941896,-0.497767,13.293651
2023-10-05,113284.0,502174077902.0,96.563,trimestral,50.797061,-0.49812,12.936508
2023-10-06,114170.0,502174077902.0,96.563,trimestral,51.194348,-0.496867,13.611111
2023-10-09,115156.0,502174077902.0,96.563,trimestral,51.636474,-0.495478,14.007937
2023-10-10,116737.0,502174077902.0,96.563,trimestral,52.345402,-0.493298,14.761905
2023-10-11,117051.0,502174077902.0,96.563,trimestral,52.486201,-0.492799,14.84127
2023-10-13,115754.0,502174077902.0,96.563,trimestral,51.90462,-0.494436,14.365079
2023-10-16,116534.0,502174077902.0,96.563,trimestral,52.254376,-0.493316,14.722222
2023-10-17,115908.0,502174077902.0,96.563,trimestral,51.973675,-0.494061,14.52381
2023-10-18,114060.0,502174077902.0,96.563,trimestral,51.145023,-0.496426,13.531746
2023-10-19,114004.0,502174077902.0,96.563,trimestral,51.119912,-0.496411,13.492063
2023-10-20,113155.0,502174077902.0,96.563,trimestral,50.739217,-0.497452,12.896825
2023-10-23,112785.0,502174077902.0,96.563,trimestral,50.573307,-0.497858,12.738095
2023-10-24,113762.0,502174077902.0,96.563,trimestral,51.011399,-0.496473,13.492063
2023-10-25,112830.0,502174077902.0,96.563,trimestral,50.593485,-0.497618,12.857143
2023-10-26,114777.0,502174077902.0,96.563,trimestral,51.466529,-0.494947,14.126984
2023-10-27,113301.0,502174077902.0,96.563,trimestral,50.804684,-0.496821,13.095238
2023-10-30,112532.0,502174077902.0,96.563,trimestral,50.459861,-0.497757,12.65873
2023-10-31,113144.0,502174077902.0,96.563,trimestral,50.734285,-0.496861,13.015873
2023-11-01,115053.0,502174077902.0,96.563,trimestral,51.590289,-0.494245,14.325397
2023-11-03,118160.0,502174077902.0,96.563,trimestral,52.983482,-0.490036,15.714286
2023-11-06,118487.0,502174077902.0,96.563,trimestral,53.13011,-0.489517,15.952381
2023-11-07,119268.0,502174077902.0,96.563,trimestral,53.480314,-0.488395,16.269841
2023-11-08,119099.0,502174077902.0,96.563,trimestral,53.404534,-0.488532,16.190476
2023-11-09,119012.0,502174077902.0,96.563,trimestral,53.365522,-0.488556,16.150794
2023-11-10,120636.0,502174077902.0,96.563,trimestral,54.093731,-0.48631,16.507937
2023-11-13,120376.0,502174077902.0,96.563,trimestral,53.977146,-0.486564,16.507937
2023-11-14,123328.0,502174077902.0,96.563,trimestral,55.300836,-0.48256,16.587302
2023-11-16,124576.0,502174077902.0,96.563,trimestral,55.860445,-0.480818,16.626984
2023-11-17,125062.0,502174077902.0,96.563,trimestral,56.07837,-0.480086,16.666667
2023-11-20,126095.0,502174077902.0,96.563,trimestral,56.541572,-0.478629,16.706349
2023-11-21,125607.0,502174077902.0,96.563,trimestral,56.32275,-0.479188,16.706349
2023-11-22,126035.0,502174077902.0,96.563,trimestral,56.514668,-0.478528,16.746032
2023-11-23,126576.0,502174077902.0,96.563,trimestral,56.757254,-0.47772,16.825397
2023-11-24,125542.0,502174077902.0,96.563,trimestral,56.293604,-0.479003,16.706349
2023-11-27,125683.0,502174077902.0,96.563,trimestral,56.356829,-0.478727,16.785714
2023-11-28,126538.0,502174077902.0,96.563,trimestral,56.740215,-0.477505,16.904762
2023-11-29,126101.0,502174077902.0,96.563,trimestral,56.544262,-0.477997,16.904762
2023-11-30,127331.0,502174077902.0,96.563,trimestral,57.0958,-0.47628,17.02381
2023-12-01,128103.0,502174077902.0,96.563,trimestral,57.441968,-0.475171,17.063492
2023-12-04,126803.0,502174077902.0,96.563,trimestral,56.859042,-0.476813,17.02381
2023-12-05,126903.0,502174077902.0,96.563,trimestral,56.903883,-0.476596,17.063492
2023-12-06,125623.0,502174077902.0,96.563,trimestral,56.329925,-0.478209,16.785714
2023-12-07,126010.0,502174077902.0,96.563,trimestral,56.503457,-0.477613,16.865079
2023-12-08,127094.0,502174077902.0,96.563,trimestral,56.989528,-0.476092,17.18254
2023-12-11,126916.0,502174077902.0,96.563,trimestral,56.909712,-0.476246,17.18254
2023-12-12,126403.0,502174077902.0,96.563,trimestral,56.67968,-0.476845,17.02381
2023-12-13,129465.0,502174077902.0,96.563,trimestral,58.052695,-0.472704,17.380952
2023-12-14,130842.0,461791425719.0,96.563,trimestral,63.800725,-0.455636,17.420635
2023-12-15,130197.0,461791425719.0,96.563,trimestral,63.486212,-0.456492,17.420635
2023-12-18,131084.0,461791425719.0,96.563,trimestral,63.918728,-0.455136,17.5
2023-12-19,131851.0,461791425719.0,96.563,trimestral,64.29273,-0.453952,17.539683
2023-12-20,130804.0,461791425719.0,96.563,trimestral,63.782195,-0.45538,17.460317
2023-12-21,132182.0,461791425719.0,96.563,trimestral,64.454131,-0.453314,17.619048
2023-12-22,132753.0,461791425719.0,96.563,trimestral,64.73256,-0.452412,17.698413
2023-12-26,133533.0,461791425719.0,96.563,trimestral,65.112901,-0.451207,17.738095
2023-12-27,134194.0,461791425719.0,96.563,trimestral,65.435215,-0.450174,17.777778
2023-12-28,134185.0,461791425719.0,96.563,trimestral,65.430827,-0.450109,17.777778
2024-01-02,132697.0,461791425719.0,96.563,trimestral,64.705253,-0.452176,17.698413
2024-01-03,132834.0,461791425719.0,96.563,trimestral,64.772057,-0.451904,17.777778
2024-01-04,131226.0,461791425719.0,96.563,trimestral,63.987969,-0.454142,17.579365
2024-01-05,132023.0,461791425719.0,96.563,trimestral,64.3766,-0.452917,17.65873
2024-01-08,132427.0,461791425719.0,96.563,trimestral,64.573597,-0.452259,17.738095
2024-01-09,131447.0,461791425719.0,96.563,trimestral,64.095733,-0.453595,17.619048
2024-01-10,130841.0,461791425719.0,96.563,trimestral,63.800237,-0.454392,17.5
2024-01-11,130649.0,461791425719.0,96.563,trimestral,63.706615,-0.454591,17.460317
2024-01-12,130988.0,461791425719.0,96.563,trimestral,63.871917,-0.454027,17.619048
2024-01-15,131521.0,461791425719.0,96.563,trimestral,64.131816,-0.453186,17.777778
