data,preco,eps_ttm,eps_ttm_pit,pe,pe_pit,earnings_yield,pe_z,pe_pct,cape
2011-04-21,1337.380005,82.163333,79.99,16.27709,16.71934,6.143604,,,23.143929
2011-04-25,1335.25,82.163333,79.99,16.251166,16.692712,6.153404,,,23.143929
2011-04-26,1347.23999,82.163333,79.99,16.397095,16.842605,6.098641,,,23.143929
2011-04-27,1355.660034,82.163333,79.99,16.499574,16.947869,6.060762,,,23.143929
2011-04-28,1360.47998,82.163333,79.99,16.558237,17.008126,6.03929,,,23.143929
2011-04-29,1363.609985,82.163333,79.99,16.596332,17.047256,6.025428,,,23.143929
2011-05-02,1361.219971,83.016667,79.99,16.396948,17.017377,6.098696,,,23.059492
2011-05-03,1356.619995,83.016667,79.99,16.341538,16.95987,6.119375,,,23.059492
2011-05-04,1347.319946,83.016667,79.99,16.229511,16.843605,6.161615,,,23.059492
2011-05-05,1335.099976,83.016667,79.99,16.082312,16.690836,6.218011,,,23.059492
2011-05-06,1340.199951,83.016667,79.99,16.143746,16.754594,6.194349,,,23.059492
2011-05-09,1346.290039,83.016667,79.99,16.217105,16.830729,6.166329,,,23.059492
2011-05-10,1357.160034,83.016667,79.99,16.348043,16.966621,6.11694,,,23.059492
2011-05-11,1342.079956,83.016667,79.99,16.166392,16.778097,6.185672,,,23.059492
2011-05-12,1348.650024,83.016667,79.99,16.245533,16.860233,6.155538,,,23.059492
2011-05-13,1337.77002,83.016667,79.99,16.114475,16.724216,6.205601,,,23.059492
2011-05-16,1329.469971,83.016667,81.31,16.014495,16.350633,6.244343,,,23.059492
2011-05-17,1328.97998,83.016667,81.31,16.008592,16.344607,6.246645,,,23.059492
2011-05-18,1340.680054,83.016667,81.31,16.149529,16.488501,6.192131,,,23.059492
2011-05-19,1343.599976,83.016667,81.31,16.184702,16.524412,6.178674,,,23.059492
2011-05-20,1333.27002,83.016667,81.31,16.060269,16.397368,6.226546,,,23.059492
2011-05-23,1317.369995,83.016667,81.31,15.868741,16.20182,6.301697,,,23.059492
2011-05-24,1316.280029,83.016667,81.31,15.855612,16.188415,6.306915,,,23.059492
2011-05-25,1320.469971,83.016667,81.31,15.906083,16.239946,6.286903,,,23.059492
2011-05-26,1325.689941,83.016667,81.31,15.968961,16.304144,6.262148,,,23.059492
2011-05-27,1331.099976,83.016667,81.31,16.034129,16.37068,6.236697,,,23.059492
2011-05-31,1345.199951,83.016667,81.31,16.203974,16.54409,6.171325,,,23.059492
2011-06-01,1314.550049,83.87,81.31,15.673662,16.167139,6.38013,,,22.100831
2011-06-02,1312.939941,83.87,81.31,15.654465,16.147337,6.387954,,,22.100831
2011-06-03,1300.160034,83.87,81.31,15.502087,15.990162,6.450744,,,22.100831
2011-06-06,1286.170044,83.87,81.31,15.335281,15.818104,6.520911,,,22.100831
2011-06-07,1284.939941,83.87,81.31,15.320615,15.802976,6.527153,,,22.100831
2011-06-08,1279.560059,83.87,81.31,15.256469,15.73681,6.554597,,,22.100831
2011-06-09,1289.0,83.87,81.31,15.369023,15.852909,6.506594,,,22.100831
2011-06-10,1270.97998,83.87,81.31,15.154167,15.631287,6.598845,,,22.100831
2011-06-13,1271.829956,83.87,81.31,15.164301,15.641741,6.594435,,,22.100831
2011-06-14,1287.869995,83.87,81.31,15.35555,15.839011,6.512303,,,22.100831
2011-06-15,1265.420044,83.87,82.163333,15.087875,15.401274,6.627839,,,22.100831
2011-06-16,1267.640015,83.87,82.163333,15.114344,15.428293,6.616232,,,22.100831
2011-06-17,1271.5,83.87,82.163333,15.160367,15.475273,6.596146,,,22.100831
2011-06-20,1278.359985,83.87,82.163333,15.24216,15.558765,6.56075,,,22.100831
2011-06-21,1295.52002,83.87,82.163333,15.446763,15.767618,6.473848,,,22.100831
2011-06-22,1287.140015,83.87,82.163333,15.346846,15.665626,6.515997,,,22.100831
2011-06-23,1283.5,83.87,82.163333,15.303446,15.621323,6.534476,,,22.100831
2011-06-24,1268.449951,83.87,82.163333,15.124001,15.438151,6.612007,,,22.100831
2011-06-27,1280.099976,83.87,82.163333,15.262907,15.579942,6.551832,,,22.100831
2011-06-28,1296.670044,83.87,82.163333,15.460475,15.781614,6.468107,,,22.100831
2011-06-29,1307.410034,83.87,82.163333,15.58853,15.91233,6.414973,,,22.100831
2011-06-30,1320.640015,83.87,82.163333,15.746274,16.07335,6.350709,,,22.100831
2011-07-01,1339.670044,84.906667,82.163333,15.778149,16.304962,6.337879,,,22.610982
2011-07-05,1337.880005,84.906667,82.163333,15.757067,16.283176,6.346359,,,22.610982
2011-07-06,1339.219971,84.906667,82.163333,15.772848,16.299484,6.340009,,,22.610982
2011-07-07,1353.219971,84.906667,82.163333,15.937735,16.469877,6.274417,,,22.610982
2011-07-08,1343.800049,84.906667,82.163333,15.826791,16.355228,6.3184,,,22.610982
2011-07-11,1319.48999,84.906667,82.163333,15.540476,16.059353,6.434809,,,22.610982
2011-07-12,1313.640015,84.906667,82.163333,15.471577,15.988154,6.463465,,,22.610982
2011-07-13,1317.719971,84.906667,82.163333,15.519629,16.037811,6.443453,,,22.610982
2011-07-14,1308.869995,84.906667,82.163333,15.415397,15.930099,6.487021,,,22.610982
2011-07-15,1316.140015,84.906667,83.016667,15.501021,15.853925,6.451188,,,22.610982
2011-07-18,1305.439941,84.906667,83.016667,15.374999,15.725034,6.504065,,,22.610982
2011-07-19,1326.72998,84.906667,83.016667,15.625746,15.981489,6.399695,,,22.610982
2011-07-20,1325.839966,84.906667,83.016667,15.615263,15.970768,6.403991,,,22.610982
2011-07-21,1343.800049,84.906667,83.016667,15.826791,16.187112,6.3184,,,22.610982
2011-07-22,1345.02002,84.906667,83.016667,15.841159,16.201807,6.312669,,,22.610982
2011-07-25,1337.430054,84.906667,83.016667,15.751767,16.11038,6.348494,,,22.610982
2011-07-26,1331.939941,84.906667,83.016667,15.687107,16.044247,6.374662,,,22.610982
2011-07-27,1304.890015,84.906667,83.016667,15.368522,15.71841,6.506806,,,22.610982
2011-07-28,1300.670044,84.906667,83.016667,15.318821,15.667577,6.527917,,,22.610982
2011-07-29,1292.280029,84.906667,83.016667,15.220007,15.566513,6.570299,,,22.610982
2011-08-01,1286.939941,85.943333,83.016667,14.974285,15.502188,6.678115,,,20.049853
2011-08-02,1254.050049,85.943333,83.016667,14.591592,15.106003,6.853262,,,20.049853
2011-08-03,1260.339966,85.943333,83.016667,14.664779,15.18177,6.81906,,,20.049853
2011-08-04,1200.069946,85.943333,83.016667,13.963503,14.455771,7.161527,,,20.049853
2011-08-05,1199.380005,85.943333,83.016667,13.955475,14.44746,7.165647,,,20.049853
2011-08-08,1119.459961,85.943333,83.016667,13.025559,13.484762,7.677214,,,20.049853
2011-08-09,1172.530029,85.943333,83.016667,13.64306,14.124032,7.329734,,,20.049853
2011-08-10,1120.76001,85.943333,83.016667,13.040686,13.500422,7.668308,,,20.049853
2011-08-11,1172.640015,85.943333,83.016667,13.64434,14.125356,7.329047,,,20.049853
2011-08-12,1178.810059,85.943333,83.016667,13.716132,14.199679,7.290685,,,20.049853
2011-08-15,1204.48999,85.943333,83.87,14.014932,14.361393,7.135247,,,20.049853
2011-08-16,1192.76001,85.943333,83.87,13.878447,14.221533,7.205417,,,20.049853
2011-08-17,1193.890015,85.943333,83.87,13.891595,14.235007,7.198597,,,20.049853
2011-08-18,1140.650024,85.943333,83.87,13.272118,13.600215,7.534593,,,20.049853
2011-08-19,1123.530029,85.943333,83.87,13.072917,13.39609,7.649402,,,20.049853
2011-08-22,1123.819946,85.943333,83.87,13.07629,13.399546,7.647429,,,20.049853
2011-08-23,1162.349976,85.943333,83.87,13.524609,13.858948,7.393929,,,20.049853
2011-08-24,1177.599976,85.943333,83.87,13.702052,14.040777,7.298177,,,20.049853
2011-08-25,1159.27002,85.943333,83.87,13.488772,13.822225,7.413573,,,20.049853
2011-08-26,1176.800049,85.943333,83.87,13.692744,14.031239,7.303138,,,20.049853
2011-08-29,1210.079956,85.943333,83.87,14.079975,14.428043,7.102285,,,20.049853
2011-08-30,1212.920044,85.943333,83.87,14.113021,14.461906,7.085655,,,20.049853
2011-08-31,1218.890015,85.943333,83.87,14.182485,14.533087,7.050951,,,20.049853
2011-09-01,1204.420044,86.98,83.87,13.847092,14.360559,7.221733,,,19.698115
2011-09-02,1173.969971,86.98,83.87,13.49701,13.997496,7.409048,,,19.698115
2011-09-06,1165.23999,86.98,83.87,13.396643,13.893406,7.464557,,,19.698115
2011-09-07,1198.619995,86.98,83.87,13.780409,14.291403,7.256679,,,19.698115
2011-09-08,1185.900024,86.98,83.87,13.634169,14.13974,7.334514,,,19.698115
2011-09-09,1154.22998,86.98,83.87,13.270062,13.762132,7.53576,,,19.698115
2011-09-12,1162.27002,86.98,83.87,13.362497,13.857995,7.483631,,,19.698115
2011-09-13,1172.869995,86.98,83.87,13.484364,13.984381,7.415997,,,19.698115
2011-09-14,1188.680054,86.98,84.906667,13.666131,13.999844,7.31736,,,19.698115
2011-09-15,1209.109985,86.98,84.906667,13.901012,14.24046,7.193721,,,19.698115
2011-09-16,1216.01001,86.98,84.906667,13.98034,14.321726,7.152902,,,19.698115
2011-09-19,1204.089966,86.98,84.906667,13.843297,14.181336,7.223713,,,19.698115
2011-09-20,1202.089966,86.98,84.906667,13.820303,14.157781,7.235731,,,19.698115
2011-09-21,1166.76001,86.98,84.906667,13.414118,13.741677,7.454832,,,19.698115
2011-09-22,1129.560059,86.98,84.906667,12.986434,13.30355,7.700343,,,19.698115
2011-09-23,1136.430054,86.98,84.906667,13.065418,13.384462,7.653793,,,19.698115
2011-09-26,1162.949951,86.98,84.906667,13.370314,13.696804,7.479256,,,19.698115
2011-09-27,1175.380005,86.98,84.906667,13.513221,13.8432,7.40016,,,19.698115
2011-09-28,1151.060059,86.98,84.906667,13.233618,13.556769,7.556513,,,19.698115
2011-09-29,1160.400024,86.98,84.906667,13.340998,13.666772,7.495691,,,19.698115
2011-09-30,1131.420044,86.98,84.906667,13.007818,13.325456,7.687684,,,19.698115
2011-10-03,1099.22998,86.97,84.906667,12.639186,12.946333,7.911902,,,20.155825
2011-10-04,1123.949951,86.97,84.906667,12.923421,13.237476,7.737889,,,20.155825
2011-10-05,1144.030029,86.97,84.906667,13.154306,13.473972,7.602073,,,20.155825
2011-10-06,1164.969971,86.97,84.906667,13.395078,13.720595,7.465428,,,20.155825
2011-10-07,1155.459961,86.97,84.906667,13.28573,13.608589,7.526873,,,20.155825
2011-10-10,1194.890015,86.97,84.906667,13.739106,14.072982,7.278494,,,20.155825
2011-10-11,1195.540039,86.97,84.906667,13.74658,14.080638,7.274537,,,20.155825
2011-10-12,1207.25,86.97,84.906667,13.881223,14.218554,7.203976,,,20.155825
2011-10-13,1203.660034,86.97,84.906667,13.839945,14.176272,7.225462,,,20.155825
2011-10-14,1224.579956,86.97,84.906667,14.080487,14.42266,7.102027,,,20.155825
2011-10-17,1200.859985,86.97,85.943333,13.80775,13.972695,7.24231,,,20.155825
2011-10-18,1225.380005,86.97,85.943333,14.089686,14.258,7.09739,,,20.155825
2011-10-19,1209.880005,86.97,85.943333,13.911464,14.077648,7.188316,,,20.155825
2011-10-20,1215.390015,86.97,85.943333,13.974819,14.14176,7.155728,,,20.155825
2011-10-21,1238.25,86.97,85.943333,14.237668,14.407749,7.023622,,,20.155825
2011-10-24,1254.189941,86.97,85.943333,14.420949,14.59322,6.934356,,,20.155825
2011-10-25,1229.050049,86.97,85.943333,14.131885,14.300703,7.076197,,,20.155825
2011-10-26,1242.0,86.97,85.943333,14.280786,14.451383,7.002415,,,20.155825
2011-10-27,1284.589966,86.97,85.943333,14.770495,14.946941,6.770254,,,20.155825
2011-10-28,1285.089966,86.97,85.943333,14.776244,14.952759,6.76762,,,20.155825
2011-10-31,1253.300049,86.97,85.943333,14.410717,14.582865,6.93928,,,20.155825
2011-11-01,1218.280029,86.96,85.943333,14.00966,14.175387,7.137932,,,20.345247
2011-11-02,1237.900024,86.96,85.943333,14.235281,14.403677,7.0248,,,20.345247
2011-11-03,1261.150024,86.96,85.943333,14.502645,14.674204,6.895294,,,20.345247
2011-11-04,1253.22998,86.96,85.943333,14.411568,14.58205,6.93887,,,20.345247
2011-11-07,1261.119995,86.96,85.943333,14.5023,14.673855,6.895458,,,20.345247
2011-11-08,1275.920044,86.96,85.943333,14.672494,14.846062,6.815474,,,20.345247
2011-11-09,1229.099976,86.96,85.943333,14.134084,14.301284,7.075096,,,20.345247
2011-11-10,1239.699951,86.96,85.943333,14.255979,14.42462,7.014601,,,20.345247
2011-11-11,1263.849976,86.96,85.943333,14.533693,14.70562,6.880563,,,20.345247
2011-11-14,1251.780029,86.96,85.943333,14.394895,14.565179,6.946907,,,20.345247
2011-11-15,1257.810059,86.96,86.98,14.464237,14.460911,6.913603,,,20.345247
2011-11-16,1236.910034,86.96,86.98,14.223896,14.220626,7.030422,,,20.345247
2011-11-17,1216.130005,86.96,86.98,13.984936,13.98172,7.150551,,,20.345247
2011-11-18,1215.650024,86.96,86.98,13.979416,13.976202,7.153375,,,20.345247
2011-11-21,1192.97998,86.96,86.98,13.718721,13.715567,7.289309,,,20.345247
2011-11-22,1188.040039,86.96,86.98,13.661914,13.658773,7.319619,,,20.345247
2011-11-23,1161.790039,86.96,86.98,13.360051,13.356979,7.485001,,,20.345247
2011-11-25,1158.670044,86.96,86.98,13.324173,13.321109,7.505156,,,20.345247
2011-11-28,1192.550049,86.96,86.98,13.713777,13.710624,7.291937,,,20.345247
2011-11-29,1195.189941,86.96,86.98,13.744135,13.740974,7.275831,,,20.345247
2011-11-30,1246.959961,86.96,86.98,14.339466,14.336169,6.97376,,,20.345247
2011-12-01,1244.579956,86.95,86.98,14.313743,14.308806,6.986293,,,20.523575
2011-12-02,1244.280029,86.95,86.98,14.310294,14.305358,6.987977,,,20.523575
2011-12-05,1257.079956,86.95,86.98,14.457504,14.452517,6.916823,,,20.523575
2011-12-06,1258.469971,86.95,86.98,14.47349,14.468498,6.909184,,,20.523575
2011-12-07,1261.01001,86.95,86.98,14.502703,14.497701,6.895266,,,20.523575
2011-12-08,1234.349976,86.95,86.98,14.196089,14.191193,7.044193,,,20.523575
2011-12-09,1255.189941,86.95,86.98,14.435767,14.430788,6.927238,,,20.523575
2011-12-12,1236.469971,86.95,86.98,14.220471,14.215566,7.032116,,,20.523575
2011-12-13,1225.72998,86.95,86.98,14.096952,14.09209,7.093732,,,20.523575
2011-12-14,1211.819946,86.95,86.98,13.936975,13.932168,7.175158,,,20.523575
2011-12-15,1215.75,86.95,86.97,13.982174,13.978958,7.151964,,,20.523575
2011-12-16,1219.660034,86.95,86.97,14.027142,14.023917,7.129036,,,20.523575
2011-12-19,1205.349976,86.95,86.97,13.862564,13.859377,7.213673,,,20.523575
2011-12-20,1241.300049,86.95,86.97,14.276021,14.272738,7.004753,,,20.523575
2011-12-21,1243.719971,86.95,86.97,14.303852,14.300563,6.991124,,,20.523575
2011-12-22,1254.0,86.95,86.97,14.422082,14.418765,6.933812,,,20.523575
2011-12-23,1265.329956,86.95,86.97,14.552386,14.549039,6.871725,,,20.523575
2011-12-27,1265.430054,86.95,86.97,14.553537,14.55019,6.871182,,,20.523575
2011-12-28,1249.640015,86.95,86.97,14.371938,14.368633,6.958004,,,20.523575
2011-12-29,1263.02002,86.95,86.97,14.52582,14.522479,6.884293,,,20.523575
2011-12-30,1257.599976,86.95,86.97,14.463484,14.460158,6.913963,,,20.523575
2012-01-03,1277.060059,87.48,86.97,14.598309,14.683915,6.850109,,,21.213008
2012-01-04,1277.300049,87.48,86.97,14.601052,14.686674,6.848821,,,21.213008
2012-01-05,1281.060059,87.48,86.97,14.644034,14.729908,6.82872,,,21.213008
2012-01-06,1277.810059,87.48,86.97,14.606882,14.692538,6.846088,,,21.213008
2012-01-09,1280.699951,87.48,86.97,14.639917,14.725767,6.83064,,,21.213008
2012-01-10,1292.079956,87.48,86.97,14.770004,14.856617,6.770479,,,21.213008
2012-01-11,1292.47998,87.48,86.97,14.774577,14.861216,6.768383,,,21.213008
2012-01-12,1295.5,87.48,86.97,14.809099,14.895941,6.752605,,,21.213008
2012-01-13,1289.089966,87.48,86.97,14.735825,14.822237,6.786183,,,21.213008
2012-01-17,1293.670044,87.48,86.96,14.788181,14.87661,6.762157,,,21.213008
2012-01-18,1308.040039,87.48,86.96,14.952447,15.041859,6.687869,,,21.213008
2012-01-19,1314.5,87.48,86.96,15.026292,15.116145,6.655002,,,21.213008
2012-01-20,1315.380005,87.48,86.96,15.036351,15.126265,6.65055,,,21.213008
2012-01-23,1316.0,87.48,86.96,15.043439,15.133395,6.647416,,,21.213008
2012-01-24,1314.650024,87.48,86.96,15.028007,15.117871,6.654242,,,21.213008
2012-01-25,1326.060059,87.48,86.96,15.158437,15.249081,6.596986,,,21.213008
2012-01-26,1318.430054,87.48,86.96,15.071217,15.161339,6.635164,,,21.213008
2012-01-27,1316.329956,87.48,86.96,15.04721,15.137189,6.64575,,,21.213008
2012-01-30,1313.01001,87.48,86.96,15.009259,15.099011,6.662554,,,21.213008
2012-01-31,1312.410034,87.48,86.96,15.002401,15.092112,6.6656,,,21.213008
2012-02-01,1324.089966,88.01,86.96,15.044767,15.226426,6.646829,,,21.797436
2012-02-02,1325.540039,88.01,86.96,15.061243,15.243101,6.639558,,,21.797436
2012-02-03,1344.900024,88.01,86.96,15.281218,15.465732,6.543981,,,21.797436
2012-02-06,1344.329956,88.01,86.96,15.274741,15.459176,6.546756,,,21.797436
2012-02-07,1347.050049,88.01,86.96,15.305648,15.490456,6.533536,,,21.797436
2012-02-08,1349.959961,88.01,86.96,15.338711,15.523919,6.519453,,,21.797436
2012-02-09,1351.949951,88.01,86.96,15.361322,15.546803,6.509856,,,21.797436
2012-02-10,1342.640015,88.01,86.96,15.255539,15.439743,6.554996,,,21.797436
2012-02-13,1351.77002,88.01,86.96,15.359278,15.544733,6.510723,,,21.797436
2012-02-14,1350.5,88.01,86.95,15.344847,15.531915,6.516846,,,21.797436
2012-02-15,1343.22998,88.01,86.95,15.262243,15.448303,6.552117,,,21.797436
2012-02-16,1358.040039,88.01,86.95,15.43052,15.618632,6.480663,,,21.797436
2012-02-17,1361.22998,88.01,86.95,15.466765,15.655319,6.465476,,,21.797436
2012-02-21,1362.209961,88.01,86.95,15.4779,15.66659,6.460825,,,21.797436
2012-02-22,1357.660034,88.01,86.95,15.426202,15.614261,6.482477,,,21.797436
2012-02-23,1363.459961,88.01,86.95,15.492103,15.680966,6.454902,,,21.797436
2012-02-24,1365.73999,88.01,86.95,15.518009,15.707188,6.444126,,,21.797436
2012-02-27,1367.589966,88.01,86.95,15.539029,15.728464,6.435408,,,21.797436
2012-02-28,1372.180054,88.01,86.95,15.591183,15.781254,6.413881,,,21.797436
2012-02-29,1365.680054,88.01,86.95,15.517328,15.706499,6.444408,,,21.797436
2012-03-01,1374.089966,88.54,86.95,15.519426,15.80322,6.443537,,,22.053944
2012-03-02,1369.630005,88.54,86.95,15.469054,15.751926,6.46452,,,22.053944
2012-03-05,1364.329956,88.54,86.95,15.409193,15.690971,6.489632,,,22.053944
2012-03-06,1343.359985,88.54,86.95,15.172351,15.449799,6.590936,,,22.053944
2012-03-07,1352.630005,88.54,86.95,15.27705,15.556412,6.545766,,,22.053944
2012-03-08,1365.910034,88.54,86.95,15.427039,15.709144,6.482125,,,22.053944
2012-03-09,1370.869995,88.54,86.95,15.483058,15.766187,6.458672,,,22.053944
2012-03-12,1371.089966,88.54,86.95,15.485543,15.768717,6.457636,,,22.053944
2012-03-13,1395.949951,88.54,86.95,15.76632,16.054629,6.342634,,,22.053944
2012-03-14,1394.280029,88.54,86.95,15.747459,16.035423,6.350231,,,22.053944
2012-03-15,1402.599976,88.54,86.95,15.841427,16.13111,6.312562,,,22.053944
2012-03-16,1404.170044,88.54,87.48,15.85916,16.051327,6.305504,,,22.053944
2012-03-19,1409.75,88.54,87.48,15.922182,16.115112,6.280546,,,22.053944
2012-03-20,1405.52002,88.54,87.48,15.874407,16.066758,6.299448,,,22.053944
2012-03-21,1402.890015,88.54,87.48,15.844703,16.036694,6.311257,,,22.053944
2012-03-22,1392.780029,88.54,87.48,15.730518,15.921125,6.35707,,,22.053944
2012-03-23,1397.109985,88.54,87.48,15.779422,15.970622,6.337368,,,22.053944
2012-03-26,1416.51001,88.54,87.48,15.998532,16.192387,6.250574,,,22.053944
2012-03-27,1412.52002,88.54,87.48,15.953468,16.146777,6.26823,,,22.053944
2012-03-28,1405.540039,88.54,87.48,15.874633,16.066987,6.299358,,,22.053944
2012-03-29,1403.280029,88.54,87.48,15.849108,16.041153,6.309503,,,22.053944
2012-03-30,1408.469971,88.54,87.48,15.907725,16.10048,6.286254,,,22.053944
2012-04-02,1419.040039,88.333333,87.48,16.064604,16.221308,6.224865,,,21.779247
2012-04-03,1413.380005,88.333333,87.48,16.000528,16.156607,6.249794,,,21.779247
2012-04-04,1398.959961,88.333333,87.48,15.837283,15.991769,6.314215,,,21.779247
2012-04-05,1398.079956,88.333333,87.48,15.82732,15.98171,6.318189,,,21.779247
2012-04-09,1382.199951,88.333333,87.48,15.647547,15.800182,6.390778,,,21.779247
2012-04-10,1358.589966,88.333333,87.48,15.380264,15.530292,6.501839,,,21.779247
2012-04-11,1368.709961,88.333333,87.48,15.49483,15.645976,6.453766,,,21.779247
2012-04-12,1387.569946,88.333333,87.48,15.708339,15.861568,6.366045,,,21.779247
2012-04-13,1370.26001,88.333333,87.48,15.512378,15.663695,6.446465,,,21.779247
2012-04-16,1369.569946,88.333333,88.01,15.504565,15.561526,6.449713,,,21.779247
2012-04-17,1390.780029,88.333333,88.01,15.74468,15.802523,6.351352,,,21.779247
2012-04-18,1385.140015,88.333333,88.01,15.68083,15.738439,6.377213,,,21.779247
2012-04-19,1376.920044,88.333333,88.01,15.587774,15.645041,6.415284,,,21.779247
2012-04-20,1378.530029,88.333333,88.01,15.606,15.663334,6.407792,,,21.779247
2012-04-23,1366.939941,88.333333,88.01,15.474792,15.531643,6.462122,,,21.779247
2012-04-24,1371.969971,88.333333,88.01,15.531736,15.588796,6.43843,,,21.779247
2012-04-25,1390.689941,88.333333,88.01,15.74366,15.801499,6.351763,,,21.779247
2012-04-26,1399.97998,88.333333,88.01,15.84883,15.907056,6.309614,,,21.779247
2012-04-27,1403.359985,88.333333,88.01,15.887094,15.945461,6.294417,,,21.779247
2012-04-30,1397.910034,88.333333,88.01,15.825397,15.883536,6.318957,,,21.779247
2012-05-01,1405.819946,88.126667,88.01,15.952265,15.973411,6.268702,,,20.941467
2012-05-02,1402.310059,88.126667,88.01,15.912437,15.933531,6.284392,,,20.941467
2012-05-03,1391.569946,88.126667,88.01,15.790566,15.811498,6.332895,,,20.941467
